time,humidity
2019-10-28T00:00:00Z,41.06757736206055
2019-10-29T00:00:00Z,43.15583419799805
2019-10-30T00:00:00Z,40.33641052246094
2019-10-31T00:00:00Z,40.28157424926758
2019-11-01T00:00:00Z,41.323486328125
2019-11-02T00:00:00Z,41.981536865234375
2019-11-03T00:00:00Z,40.628875732421875
2019-11-04T00:00:00Z,41.10413360595703
2019-11-05T00:00:00Z,40.72027587890625
2019-11-06T00:00:00Z,42.45679473876953
2019-11-07T00:00:00Z,41.87186050415039
2019-11-08T00:00:00Z,40.29985046386719
2019-11-09T00:00:00Z,42.584747314453125
2019-11-10T00:00:00Z,42.164329528808594
2019-11-11T00:00:00Z,40.6837158203125
2019-11-12T00:00:00Z,40.46436309814453
2019-11-13T00:00:00Z,40.72027587890625
2019-11-14T00:00:00Z,39.69664001464844
2019-11-15T00:00:00Z,39.47728729248047
2019-11-16T00:00:00Z,39.6235237121582
2019-11-17T00:00:00Z,39.915992736816406
2019-11-18T00:00:00Z,39.73320007324219
2019-11-19T00:00:00Z,39.934268951416016
2019-11-20T00:00:00Z,39.4041748046875
2019-11-21T00:00:00Z,40.208457946777344
2019-11-22T00:00:00Z,40.15361785888672
2019-11-23T00:00:00Z,
2019-11-24T00:00:00Z,42.36539840698242
2019-11-25T00:00:00Z,42.25572204589844
2019-11-26T00:00:00Z,42.18260955810547
2019-11-27T00:00:00Z,42.712703704833984
2019-11-28T00:00:00Z,42.621307373046875
2019-11-29T00:00:00Z,42.23744201660156
2019-11-30T00:00:00Z,42.4750747681
2019-12-01T00:00:00Z,41.6525115967
2019-12-02T00:00:00Z,40.9030647278
2019-12-03T00:00:00Z,40.26329422
2019-12-04T00:00:00Z,40.4460868835
2019-12-05T00:00:00Z,40.117061615
2019-12-06T00:00:00Z,40.811668396
2019-12-07T00:00:00Z,40.8665084839
2019-12-08T00:00:00Z,40.957901001
2019-12-09T00:00:00Z,41.7804641724
2019-12-10T00:00:00Z,41.9815368652
2019-12-11T00:00:00Z,41.5976715088
2019-12-12T00:00:00Z,42.2557220459
2019-12-13T00:00:00Z,41.6890716553
2019-12-14T00:00:00Z,42.767539978
2019-12-15T00:00:00Z,42.5481910706
2019-12-16T00:00:00Z,42.4933547974
2019-12-17T00:00:00Z,47.3738937378
2019-12-18T00:00:00Z,41.4879989624
2019-12-19T00:00:00Z,38.5816116333
2019-12-20T00:00:00Z,41.5428390503
2019-12-21T00:00:00Z,41.7987442017
2019-12-22T00:00:00Z,41.7987442017
2019-12-23T00:00:00Z,45.8018836975
2019-12-24T00:00:00Z,50.9017715454
2019-12-25T00:00:00Z,29.9538421631
2019-12-26T00:00:00Z,30.9774742126
2019-12-27T00:00:00Z,31.946269989
2019-12-28T00:00:00Z,32.6957168579
2019-12-29T00:00:00Z,33.5182800293
2019-12-30T00:00:00Z,37.6493721008
2019-12-31T00:00:00Z,48.1781768799
2020-01-01T00:00:00Z,34.2494468689
2020-01-02T00:00:00Z,34.8161010742
2020-01-03T00:00:00Z,35.9494094849
2020-01-04T00:00:00Z,35.2913589478
2020-01-05T00:00:00Z,32.6774368286
2020-01-06T00:00:00Z,32.805393219
2020-01-07T00:00:00Z,32.9881820679
2020-01-08T00:00:00Z,32.3849716187
2020-01-09T00:00:00Z,32.6226005554
2020-01-10T00:00:00Z,33.7193527222
2020-01-11T00:00:00Z,35.2730789185
2020-01-12T00:00:00Z,34.9988937378
2020-01-13T00:00:00Z,34.7064247131
2020-01-14T00:00:00Z,35.1816864014
2020-01-15T00:00:00Z,35.9859695435
2020-01-16T00:00:00Z,34.3956794739
2020-01-17T00:00:00Z,34.0300979614
2020-01-18T00:00:00Z,34.5967521667
2020-01-19T00:00:00Z,33.6645126343
2020-01-20T00:00:00Z,32.6591567993
2020-01-21T00:00:00Z,32.0011062622
2020-01-22T00:00:00Z,31.0323123932
2020-01-23T00:00:00Z,32.3301315308
2020-01-24T00:00:00Z,31.1237068176
2020-01-25T00:00:00Z,31.9097137451
2020-01-26T00:00:00Z,32.4763679504
2020-01-27T00:00:00Z,33.8107452393
2020-01-28T00:00:00Z,34.505355835
2020-01-29T00:00:00Z,33.8473052979
2020-01-30T00:00:00Z,33.2258148193
2020-01-31T00:00:00Z,34.7064247131
2020-02-01T00:00:00Z,33.902141571
2020-02-02T00:00:00Z,32.4398078918
2020-02-03T00:00:00Z,32.2021789551
2020-02-04T00:00:00Z,32.5677642822
2020-02-05T00:00:00Z,35.6386642456
2020-02-06T00:00:00Z,34.8709373474
2020-02-07T00:00:00Z,33.9935379028
2020-02-08T00:00:00Z,33.7741889954
2020-02-09T00:00:00Z,34.0666542053
2020-02-10T00:00:00Z,34.8709373474
2020-02-11T00:00:00Z,36.461227417
2020-02-12T00:00:00Z,35.6935005188
2020-02-13T00:00:00Z,35.5655479431
2020-02-14T00:00:00Z,36.0956420898
2020-02-15T00:00:00Z,35.1816864014
2020-02-16T00:00:00Z,36.1139221191
2020-02-17T00:00:00Z,35.5655479431
2020-02-18T00:00:00Z,35.7666168213
2020-02-19T00:00:00Z,35.4741516113
2020-02-20T00:00:00Z,35.5472679138
2020-02-21T00:00:00Z,35.5838241577
2020-02-22T00:00:00Z,34.7612609863
2020-02-23T00:00:00Z,34.0118179321
2020-02-24T00:00:00Z,35.2182426453
2020-02-25T00:00:00Z,35.0354499817
2020-02-26T00:00:00Z,34.7795410156
2020-02-27T00:00:00Z,33.7010726929
2020-02-28T00:00:00Z,32.5312042236
2020-02-29T00:00:00Z,33.20753479
2020-03-01T00:00:00Z,32.8236694336
2020-03-02T00:00:00Z,33.2806510925
2020-03-03T00:00:00Z,37.0461578369
2020-03-04T00:00:00Z,36.6257400513
2020-03-05T00:00:00Z,36.8816452026
2020-03-06T00:00:00Z,35.6203842163
2020-03-07T00:00:00Z,34.2860031128
2020-03-08T00:00:00Z,33.7559089661
2020-03-09T00:00:00Z,33.3172073364
2020-03-10T00:00:00Z,34.4687957764
2020-03-11T00:00:00Z,34.8161010742
2020-03-12T00:00:00Z,34.9440536499
2020-03-13T00:00:00Z,36.0956420898
2020-03-14T00:00:00Z,36.4063873291
2020-03-15T00:00:00Z,36.7719726562
2020-03-16T00:00:00Z,36.8268089294
2020-03-17T00:00:00Z,36.8268089294
2020-03-18T00:00:00Z,37.1923904419
2020-03-19T00:00:00Z,37.7407684326
2020-03-20T00:00:00Z,37.9418411255
2020-03-21T00:00:00Z,38.0515136719
2020-03-22T00:00:00Z,37.5762557983
2020-03-23T00:00:00Z,36.6440200806
2020-03-24T00:00:00Z,36.2235984802
2020-03-25T00:00:00Z,36.8999252319
2020-03-26T00:00:00Z,38.1246337891
2020-03-27T00:00:00Z,38.1429100037
2020-03-28T00:00:00Z,37.8321647644
2020-03-29T00:00:00Z,37.6310958862
2020-03-30T00:00:00Z,37.0461578369
2020-03-31T00:00:00Z,37.3386268616
2020-04-01T00:00:00Z,37.9052810669
2020-04-02T00:00:00Z,36.863368988
2020-04-03T00:00:00Z,37.0461578369
2020-04-04T00:00:00Z,38.6364479065
2020-04-05T00:00:00Z,38.417098999
2020-04-06T00:00:00Z,37.8138847351
2020-04-07T00:00:00Z,37.5031394958
2020-04-08T00:00:00Z,36.9182052612
2020-04-09T00:00:00Z,37.9601211548
2020-04-10T00:00:00Z,37.704208374
2020-04-11T00:00:00Z,37.3934631348
2020-04-12T00:00:00Z,37.557975769
2020-04-13T00:00:00Z,38.1977462769
2020-04-14T00:00:00Z,38.3439788818
2020-04-15T00:00:00Z,40.811668396
2020-04-16T00:00:00Z,40.3181304932
2020-04-17T00:00:00Z,38.4902153015
2020-04-18T00:00:00Z,38.9471931458
2020-04-19T00:00:00Z,38.9106369019
2020-04-20T00:00:00Z,39.2031021118
2020-04-21T00:00:00Z,38.8740768433
2020-04-22T00:00:00Z,38.9837493896
2020-04-23T00:00:00Z,38.9837493896
2020-04-24T00:00:00Z,39.4772872925
2020-04-25T00:00:00Z,39.4041748047
2020-04-26T00:00:00Z,38.7278442383
2020-04-27T00:00:00Z,38.0149536133
2020-04-28T00:00:00Z,37.9783973694
2020-04-29T00:00:00Z,37.6676521301
2020-04-30T00:00:00Z,37.7590484619
2020-05-01T00:00:00Z,36.7354125977
2020-05-02T00:00:00Z,37.3386268616
2020-05-03T00:00:00Z,37.155834198
2020-05-04T00:00:00Z,38.270866394
2020-05-05T00:00:00Z,38.5084915161
2020-05-06T00:00:00Z,39.3858947754
2020-05-07T00:00:00Z,37.8138847351
2020-05-08T00:00:00Z,38.417098999
2020-05-09T00:00:00Z,38.2343063354
2020-05-10T00:00:00Z,36.3332710266
2020-05-11T00:00:00Z,36.5160636902
2020-05-12T00:00:00Z,36.5891799927
2020-05-13T00:00:00Z,37.6676521301
2020-05-14T00:00:00Z,38.3805389404
2020-05-15T00:00:00Z,38.3074226379
2020-05-16T00:00:00Z,38.6547279358
2020-05-17T00:00:00Z,38.4719352722
2020-05-18T00:00:00Z,36.8999252319
2020-05-19T00:00:00Z,37.5214157104
2020-05-20T00:00:00Z,37.6310958862
2020-05-21T00:00:00Z,37.4300231934
2020-05-22T00:00:00Z,36.9913215637
2020-05-23T00:00:00Z,42.913772583
2020-05-24T00:00:00Z,43.4987106323
2020-05-25T00:00:00Z,44.1567573547
2020-05-26T00:00:00Z,44.7234115601
2020-05-27T00:00:00Z,44.9427642822
2020-05-28T00:00:00Z,45.9846725464
2020-05-29T00:00:00Z,46.2040252686
2020-05-30T00:00:00Z,44.9062042236
2020-05-31T00:00:00Z,41.7987442017
2020-06-01T00:00:00Z,40.0073852539
2020-06-02T00:00:00Z,38.0697937012
2020-06-03T00:00:00Z,39.7514801025
2020-06-04T00:00:00Z,38.3074226379
2020-06-05T00:00:00Z,37.7590484619
2020-06-06T00:00:00Z,39.6783599854
2020-06-07T00:00:00Z,41.6342315674
2020-06-08T00:00:00Z,43.2976379395
2020-06-09T00:00:00Z,44.5406188965
2020-06-10T00:00:00Z,44.9244842529
2020-06-11T00:00:00Z,44.9610443115
2020-06-12T00:00:00Z,43.8642921448
2020-06-13T00:00:00Z,43.8642921448
2020-06-14T00:00:00Z,42.9320526123
2020-06-15T00:00:00Z,42.9320526123
2020-06-16T00:00:00Z,42.1277694702
2020-06-17T00:00:00Z,42.3105621338
2020-06-18T00:00:00Z,42.0180969238
2020-06-19T00:00:00Z,37.6676521301
2020-06-20T00:00:00Z,38.2343063354
2020-06-21T00:00:00Z,38.5816116333
2020-06-22T00:00:00Z,40.7933883667
2020-06-23T00:00:00Z,40.0073852539
2020-06-24T00:00:00Z,37.9966773987
2020-06-25T00:00:00Z,38.1977462769
2020-06-26T00:00:00Z,
2020-06-27T00:00:00Z,
2020-06-28T00:00:00Z,
2020-06-29T00:00:00Z,
2020-06-30T00:00:00Z,
2020-07-01T00:00:00Z,
2020-07-02T00:00:00Z,
2020-07-03T00:00:00Z,
2020-07-04T00:00:00Z,
2020-07-05T00:00:00Z,
2020-07-06T00:00:00Z,
2020-07-07T00:00:00Z,
2020-07-08T00:00:00Z,
2020-07-09T00:00:00Z,
2020-07-10T00:00:00Z,
2020-07-11T00:00:00Z,
2020-07-12T00:00:00Z,
2020-07-13T00:00:00Z,
2020-07-14T00:00:00Z,
2020-07-15T00:00:00Z,
2020-07-16T00:00:00Z,
2020-07-17T00:00:00Z,
2020-07-18T00:00:00Z,
2020-07-19T00:00:00Z,
2020-07-20T00:00:00Z,
2020-07-21T00:00:00Z,
2020-07-22T00:00:00Z,
2020-07-23T00:00:00Z,
2020-07-24T00:00:00Z,
2020-07-25T00:00:00Z,
2020-07-26T00:00:00Z,
2020-07-27T00:00:00Z,
2020-07-28T00:00:00Z,
2020-07-29T00:00:00Z,
2020-07-30T00:00:00Z,
2020-07-31T00:00:00Z,
2020-08-01T00:00:00Z,
2020-08-02T00:00:00Z,
2020-08-03T00:00:00Z,
2020-08-04T00:00:00Z,
2020-08-05T00:00:00Z,
2020-08-06T00:00:00Z,
2020-08-07T00:00:00Z,
2020-08-08T00:00:00Z,
2020-08-09T00:00:00Z,
2020-08-10T00:00:00Z,
2020-08-11T00:00:00Z,
2020-08-12T00:00:00Z,
2020-08-13T00:00:00Z,
2020-08-14T00:00:00Z,
2020-08-15T00:00:00Z,
2020-08-16T00:00:00Z,
2020-08-17T00:00:00Z,
2020-08-18T00:00:00Z,
2020-08-19T00:00:00Z,38.4536552429
2020-08-20T00:00:00Z,39.9159927368
2020-08-21T00:00:00Z,39.5138473511
2020-08-22T00:00:00Z,38.9106369019
2020-08-23T00:00:00Z,39.4407310486
2020-08-24T00:00:00Z,37.9052810669
2020-08-25T00:00:00Z,38.2343063354
2020-08-26T00:00:00Z,39.3676147461
2020-08-27T00:00:00Z,39.1482620239
2020-08-28T00:00:00Z,38.7461242676
2020-08-29T00:00:00Z,40.0805053711
2020-08-30T00:00:00Z,40.4643630981
2020-08-31T00:00:00Z,41.1589736938
2020-09-01T00:00:00Z,40.6471557617
2020-09-02T00:00:00Z,41.7804641724
2020-09-03T00:00:00Z,40.3546905518
2020-09-04T00:00:00Z,40.4643630981
2020-09-05T00:00:00Z,40.2998504639
2020-09-06T00:00:00Z,40.8847885132
2020-09-07T00:00:00Z,39.7514801025
2020-09-08T00:00:00Z,40.2267379761
2020-09-09T00:00:00Z,40.0805053711
2020-09-10T00:00:00Z,39.9159927368
2020-09-11T00:00:00Z,39.8428726196
2020-09-12T00:00:00Z,39.6966400146
2020-09-13T00:00:00Z,38.8192405701
2020-09-14T00:00:00Z,39.4955673218
2020-09-15T00:00:00Z,39.0203094482
2020-09-16T00:00:00Z,39.5321273804
2020-09-17T00:00:00Z,39.5869674683
2020-09-18T00:00:00Z,40.519203186
2020-09-19T00:00:00Z,40.5557632446
2020-09-20T00:00:00Z,40.6471557617
2020-09-21T00:00:00Z,39.7514801025
2020-09-22T00:00:00Z,39.8977127075
2020-09-23T00:00:00Z,39.5504074097
2020-09-24T00:00:00Z,41.4514389038
2020-09-25T00:00:00Z,42.2374420166
2020-09-26T00:00:00Z,41.0127410889
2020-09-27T00:00:00Z,41.0675773621
2020-09-28T00:00:00Z,41.1772537231
2020-09-29T00:00:00Z,40.7568321228
2020-09-30T00:00:00Z,40.9761810303
2020-10-01T00:00:00Z,40.3912506104
2020-10-02T00:00:00Z,40.5374832153
2020-10-03T00:00:00Z,39.8611526489
2020-10-04T00:00:00Z,40.0439453125
2020-10-05T00:00:00Z,40.0439453125
2020-10-06T00:00:00Z,39.8977127075
2020-10-07T00:00:00Z,39.3858947754
2020-10-08T00:00:00Z,39.0751495361
2020-10-09T00:00:00Z,40.2267379761
2020-10-10T00:00:00Z,39.9159927368
2020-10-11T00:00:00Z,40.2998504639
2020-10-12T00:00:00Z,40.9213447571
2020-10-13T00:00:00Z,41.5428390503
2020-10-14T00:00:00Z,40.7385520935
2020-10-15T00:00:00Z,40.8847885132
2020-10-16T00:00:00Z,39.5138473511
2020-10-17T00:00:00Z,43.0051727295
2020-10-18T00:00:00Z,43.2245178223
2020-10-19T00:00:00Z,41.9815368652
2020-10-20T00:00:00Z,41.9266967773
2020-10-21T00:00:00Z,41.9266967773
2020-10-22T00:00:00Z,42.3836784363
2020-10-23T00:00:00Z,42.4750747681
2020-10-24T00:00:00Z,42.8223800659
2020-10-25T00:00:00Z,42.8223800659
2020-10-26T00:00:00Z,41.3417663574
2020-10-27T00:00:00Z,41.5976715088
2020-10-28T00:00:00Z,42.1826095581
2020-10-29T00:00:00Z,41.817024231
2020-10-30T00:00:00Z,41.1224136353
2020-10-31T00:00:00Z,41.524559021
2020-11-01T00:00:00Z,41.7987442017
2020-11-02T00:00:00Z,41.2686462402
2020-11-03T00:00:00Z,41.670791626
2020-11-04T00:00:00Z,41.6890716553
2020-11-05T00:00:00Z,41.6159515381
2020-11-06T00:00:00Z,41.9998168945
2020-11-07T00:00:00Z,42.0180969238
2020-11-08T00:00:00Z,41.2869262695
2020-11-09T00:00:00Z,42.072933197
2020-11-10T00:00:00Z,42.0546531677
2020-11-11T00:00:00Z,41.1406936646
2020-11-12T00:00:00Z,41.0493011475
2020-11-13T00:00:00Z,40.6471557617
2020-11-14T00:00:00Z,41.2686462402
2020-11-15T00:00:00Z,41.524559021
2020-11-16T00:00:00Z,40.9396209717
2020-11-17T00:00:00Z,40.9030647278
2020-11-18T00:00:00Z,40.811668396
2020-11-19T00:00:00Z,40.5740394592
2020-11-20T00:00:00Z,40.1536178589
2020-11-21T00:00:00Z,40.8299484253
2020-11-22T00:00:00Z,41.3052062988
2020-11-23T00:00:00Z,42.2008857727
2020-11-24T00:00:00Z,42.5664672852
2020-11-25T00:00:00Z,42.7858200073
2020-11-26T00:00:00Z,43.6449432373
2020-11-27T00:00:00Z,43.7180557251
2020-11-28T00:00:00Z,43.3524742126
2020-11-29T00:00:00Z,42.072933197
2020-11-30T00:00:00Z,42.6944236755
2020-12-01T00:00:00Z,38.6912841797
2020-12-02T00:00:00Z,38.7278442383
2020-12-03T00:00:00Z,40.4643630981
2020-12-04T00:00:00Z,42.5481910706
2020-12-05T00:00:00Z,42.5847473145
2020-12-06T00:00:00Z,42.621307373
2020-12-07T00:00:00Z,41.6159515381
2020-12-08T00:00:00Z,40.1718978882
2020-12-09T00:00:00Z,39.568687439
2020-12-10T00:00:00Z,39.4955673218
2020-12-11T00:00:00Z,40.3364105225
2020-12-12T00:00:00Z,40.5009231567
2020-12-13T00:00:00Z,40.5557632446
2020-12-14T00:00:00Z,43.1148452759
2020-12-15T00:00:00Z,43.0234489441
2020-12-16T00:00:00Z,42.5847473145
2020-12-17T00:00:00Z,43.0234489441
2020-12-18T00:00:00Z,40.9396209717
2020-12-19T00:00:00Z,42.4567947388
2020-12-20T00:00:00Z,43.2062416077
2020-12-21T00:00:00Z,43.2793579102
2020-12-22T00:00:00Z,41.378326416
2020-12-23T00:00:00Z,41.1955337524
2020-12-24T00:00:00Z,42.2374420166
2020-12-25T00:00:00Z,42.3288421631
2020-12-26T00:00:00Z,38.6364479065
2020-12-27T00:00:00Z,39.0203094482
2020-12-28T00:00:00Z,38.9837493896
2020-12-29T00:00:00Z,40.26329422
2020-12-30T00:00:00Z,39.0751495361
2020-12-31T00:00:00Z,42.8223800659
2021-01-01T00:00:00Z,42.9868927002
2021-01-02T00:00:00Z,43.8277320862
2021-01-03T00:00:00Z,43.772895813
2021-01-04T00:00:00Z,41.0675773621
2021-01-05T00:00:00Z,40.8299484253
2021-01-06T00:00:00Z,40.6288757324
2021-01-07T00:00:00Z,40.5923194885
2021-01-08T00:00:00Z,39.0751495361
2021-01-09T00:00:00Z,38.8192405701
2021-01-10T00:00:00Z,38.6547279358
2021-01-11T00:00:00Z,38.5084915161
2021-01-12T00:00:00Z,38.563331604
2021-01-13T00:00:00Z,38.2891464233
2021-01-14T00:00:00Z,39.2031021118
2021-01-15T00:00:00Z,39.3858947754
2021-01-16T00:00:00Z,39.0568695068
2021-01-17T00:00:00Z,38.8009605408
2021-01-18T00:00:00Z,39.5504074097
2021-01-19T00:00:00Z,39.7149200439
2021-01-20T00:00:00Z,41.2869262695
2021-01-21T00:00:00Z,41.3052062988
2021-01-22T00:00:00Z,41.5428390503
2021-01-23T00:00:00Z,43.1879615784
2021-01-24T00:00:00Z,43.3707542419
2021-01-25T00:00:00Z,39.6417999268
2021-01-26T00:00:00Z,41.817024231
2021-01-27T00:00:00Z,43.1331253052
2021-01-28T00:00:00Z,43.8460121155
2021-01-29T00:00:00Z,41.0310211182
2021-01-30T00:00:00Z,40.9030647278
2021-01-31T00:00:00Z,41.0858573914
2021-02-01T00:00:00Z,42.2557220459
2021-02-02T00:00:00Z,39.7149200439
2021-02-03T00:00:00Z,38.563331604
2021-02-04T00:00:00Z,39.8977127075
2021-02-05T00:00:00Z,41.7073516846
2021-02-06T00:00:00Z,43.480430603
2021-02-07T00:00:00Z,44.2481536865
2021-02-08T00:00:00Z,43.5718231201
2021-02-09T00:00:00Z,43.9008483887
2021-02-10T00:00:00Z,43.8277320862
2021-02-11T00:00:00Z,43.5169868469
2021-02-12T00:00:00Z,43.9739685059
2021-02-13T00:00:00Z,44.1384811401
2021-02-14T00:00:00Z,42.767539978
2021-02-15T00:00:00Z,42.913772583
2021-02-16T00:00:00Z,42.4567947388
2021-02-17T00:00:00Z,40.9030647278
2021-02-18T00:00:00Z,43.6449432373
2021-02-19T00:00:00Z,43.3159179688
2021-02-20T00:00:00Z,36.4795074463
2021-02-21T00:00:00Z,39.7149200439
2021-02-22T00:00:00Z,40.7019958496
2021-02-23T00:00:00Z,43.5169868469
2021-02-24T00:00:00Z,43.7911758423
2021-02-25T00:00:00Z,43.9008483887
2021-02-26T00:00:00Z,43.4987106323
2021-02-27T00:00:00Z,44.4492263794
2021-02-28T00:00:00Z,44.9244842529
2021-03-01T00:00:00Z,44.4492263794
2021-03-02T00:00:00Z,45.3814620972
2021-03-03T00:00:00Z,45.7836036682
2021-03-04T00:00:00Z,45.8201599121
2021-03-05T00:00:00Z,43.7911758423
2021-03-06T00:00:00Z,44.9427642822
2021-03-07T00:00:00Z,43.2610778809
2021-03-08T00:00:00Z,42.6761474609
2021-03-09T00:00:00Z,42.7127037048
2021-03-10T00:00:00Z,43.4621505737
2021-03-11T00:00:00Z,43.5535430908
2021-03-12T00:00:00Z,44.1567573547
2021-03-13T00:00:00Z,45.3083457947
2021-03-14T00:00:00Z,45.3814620972
2021-03-15T00:00:00Z,45.6922073364
2021-03-16T00:00:00Z,45.5642547607
2021-03-17T00:00:00Z,47.3556137085
2021-03-18T00:00:00Z,47.5018463135
2021-03-19T00:00:00Z,46.6244468689
2021-03-20T00:00:00Z,43.5352668762
2021-03-21T00:00:00Z,41.6890716553
2021-03-22T00:00:00Z,42.767539978
2021-03-23T00:00:00Z,43.3159179688
2021-03-24T00:00:00Z,44.4492263794
2021-03-25T00:00:00Z,46.5513305664
2021-03-26T00:00:00Z,46.7889595032
2021-03-27T00:00:00Z,47.6115188599
2021-03-28T00:00:00Z,48.0319442749
2021-03-29T00:00:00Z,48.1964569092
2021-03-30T00:00:00Z,47.1728210449
2021-03-31T00:00:00Z,47.5566864014
2021-04-01T00:00:00Z,46.4050979614
2021-04-02T00:00:00Z,43.2610778809
2021-04-03T00:00:00Z,42.8589363098
2021-04-04T00:00:00Z,43.2610778809
2021-04-05T00:00:00Z,43.6083831787
2021-04-06T00:00:00Z,45.2535095215
2021-04-07T00:00:00Z,45.9481163025
2021-04-08T00:00:00Z,46.1126289368
2021-04-09T00:00:00Z,48.689994812
2021-04-10T00:00:00Z,50.0243721008
2021-04-11T00:00:00Z,50.7007026672
2021-04-12T00:00:00Z,50.7189788818
2021-04-13T00:00:00Z,49.8233032227
2021-04-14T00:00:00Z,49.0738525391
2021-04-15T00:00:00Z,48.3609695435
2021-04-16T00:00:00Z,48.0685005188
2021-04-17T00:00:00Z,47.6846389771
2021-04-18T00:00:00Z,48.269569397
2021-04-19T00:00:00Z,43.8825683594
2021-04-20T00:00:00Z,43.9739685059
2021-04-21T00:00:00Z,44.3943862915
2021-04-22T00:00:00Z,44.4492263794
2021-04-23T00:00:00Z,44.869644165
2021-04-24T00:00:00Z,45.2169494629
2021-04-25T00:00:00Z,45.3083457947
2021-04-26T00:00:00Z,46.4233779907
2021-04-27T00:00:00Z,46.4964904785
2021-04-28T00:00:00Z,46.4050979614
2021-04-29T00:00:00Z,46.7524032593
2021-04-30T00:00:00Z,46.5696105957
2021-05-01T00:00:00Z,46.2223052979
2021-05-02T00:00:00Z,46.1126289368
2021-05-03T00:00:00Z,47.0265884399
2021-05-04T00:00:00Z,47.6115188599
2021-05-05T00:00:00Z,47.6297988892
2021-05-06T00:00:00Z,47.1545410156
2021-05-07T00:00:00Z,47.1362609863
2021-05-08T00:00:00Z,46.6061668396
2021-05-09T00:00:00Z,46.3685379028
2021-05-10T00:00:00Z,46.8620758057
2021-05-11T00:00:00Z,47.1545410156
2021-05-12T00:00:00Z,47.5018463135
2021-05-13T00:00:00Z,48.0867805481
2021-05-14T00:00:00Z,46.7524032593
2021-05-15T00:00:00Z,45.2352294922
2021-05-16T00:00:00Z,45.326625824
2021-05-17T00:00:00Z,45.1986694336
